,Ch1Anem,Ch2Anem,Ch3Anem,Ch4Anem,Ch5Anem,Ch6Anem,Ch7Vane,Ch8Vane,Ch9Vane,Timestamp
8946,4.0394,4.0224,4.0304,4.021,4.1011,4.0986,201.9859,202.5715,200.8501,2016-11-15 16:40:00
8947,3.675,3.6445,3.653,3.6439,3.6491,3.6652,197.9157,199.6728,198.4292,2016-11-15 16:50:00
8948,3.7983,3.7597,3.7432,3.6991,3.7791,3.7319,204.1929,206.0369,205.0244,2016-11-15 17:00:00
8949,3.5366,3.5121,3.5883,3.5448,3.5861,3.5262,209.1037,209.2857,206.9968,2016-11-15 17:10:00
8950,3.0796,3.0597,3.1632,3.1183,3.1872,3.1447,208.0291,208.1744,206.6499,2016-11-15 17:20:00
8951,3.1058,3.0701,3.0154,2.9981,2.9289,2.9032,217.1153,217.2255,214.3554,2016-11-15 17:30:00
8952,2.7825,2.7528,2.7171,2.6927,2.6801,2.6515,219.7487,222.1763,221.0283,2016-11-15 17:40:00
8953,3.2682,3.2223,3.2248,3.1872,3.066,3.0363,220.7758,221.4053,219.0729,2016-11-15 17:50:00
8954,3.3164,3.3775,3.5401,3.4561,3.5692,3.494,229.8805,232.3143,231.1091,2016-11-15 18:00:00
8955,3.0729,3.0178,3.1981,3.1494,3.2618,3.229,227.7731,227.6807,225.3234,2016-11-15 18:10:00
8956,2.74,2.7009,2.9059,2.8867,3.0584,3.0254,223.3923,223.5371,221.7342,2016-11-15 18:20:00
8957,2.5686,2.5282,2.7063,2.6727,2.8152,2.7886,224.0035,224.5514,222.3481,2016-11-15 18:30:00
8958,2.1804,2.2391,2.4128,2.376,2.5148,2.4806,229.1603,228.4678,226.1415,2016-11-15 18:40:00
8959,1.6831,2.0401,2.2126,2.128,2.2652,2.2199,233.6132,232.8632,230.0069,2016-11-15 18:50:00
8960,1.8212,1.8035,1.7699,1.9116,1.659,1.9379,252.0602,247.5592,242.7001,2016-11-15 19:00:00
8961,1.9966,1.9778,2.0141,1.9913,1.9743,1.9659,261.8148,258.7101,255.1336,2016-11-15 19:10:00
8962,2.3951,2.367,2.2412,2.2379,2.1645,2.1546,275.9264,274.8855,270.8908,2016-11-15 19:20:00
8963,2.6228,2.5949,2.5207,2.4998,2.3129,2.3044,282.7115,282.5158,280.0138,2016-11-15 19:30:00
8964,2.5663,2.532,2.5616,2.5437,2.4894,2.4838,287.0495,287.0707,284.8018,2016-11-15 19:40:00
8965,2.8475,2.8161,2.8748,2.8509,2.7928,2.7773,291.5974,292.4364,290.6417,2016-11-15 19:50:00
8966,3.4338,3.427,3.5445,3.5356,3.5904,3.5702,288.6346,288.1576,285.3062,2016-11-15 20:00:00
8967,3.6087,3.573,3.6527,3.6245,3.6675,3.6272,291.4298,291.405,287.9727,2016-11-15 20:10:00
8968,4.1644,4.1173,4.2008,4.1612,4.1979,4.1579,288.2556,289.5523,287.5281,2016-11-15 20:20:00
8969,4.9184,4.8797,4.9195,4.8745,4.9101,4.8673,300.381,300.8825,297.5088,2016-11-15 20:30:00
8970,7.81,7.7835,8.2657,8.2702,8.3827,8.4055,312.5391,316.4222,316.1116,2016-11-15 20:40:00
8971,8.677,8.6551,8.8211,8.8121,8.5237,8.5536,317.2901,320.0252,320.5396,2016-11-15 20:50:00
8972,8.6493,8.6097,8.7719,8.7619,8.6101,8.6133,318.5346,320.1975,320.2127,2016-11-15 21:00:00
8973,8.615,8.5799,8.5521,8.5529,8.7234,8.7591,321.1139,321.7051,320.7371,2016-11-15 21:10:00
8974,8.9402,8.906,8.7523,8.7461,8.9053,8.8869,324.5597,324.3113,322.99,2016-11-15 21:20:00
8975,8.6468,8.6329,8.6548,8.6659,8.7073,8.7,327.565,328.1955,326.7073,2016-11-15 21:30:00
8976,8.3298,8.3139,8.2433,8.2635,8.1653,8.1676,329.2718,329.3474,328.7387,2016-11-15 21:40:00
8977,8.2926,8.2892,8.3607,8.3805,8.2697,8.2749,333.0031,332.4383,329.4799,2016-11-15 21:50:00
8978,8.9392,8.9479,8.8293,8.8592,8.7525,8.7638,332.975,333.1016,331.0145,2016-11-15 22:00:00
8979,8.7201,8.7281,8.7383,8.777,8.6625,8.6807,335.6568,335.4336,333.0412,2016-11-15 22:10:00
8980,8.3133,8.341,8.3794,8.4327,8.5615,8.5174,342.0597,340.1734,336.6401,2016-11-15 22:20:00
8981,8.2321,8.2555,8.2417,8.2936,8.2728,8.3076,344.6908,345.7323,343.7897,2016-11-15 22:30:00
8982,8.5575,8.5894,8.3548,8.4261,8.3895,8.3749,348.4854,348.7619,347.2795,2016-11-15 22:40:00
8983,8.5766,8.6232,9.0072,8.9901,8.97,9.0075,349.3016,349.3725,347.6527,2016-11-15 22:50:00
8984,8.6095,8.6546,8.7276,8.8532,8.6177,8.6551,350.0885,349.1123,345.3376,2016-11-15 23:00:00
8985,8.7875,8.8311,8.732,8.8207,8.6947,8.7439,348.8551,346.8693,343.022,2016-11-15 23:10:00
8986,8.9217,8.9524,8.8547,8.9217,8.7741,8.8684,347.5572,346.8313,343.8172,2016-11-15 23:20:00
8987,8.9463,8.9859,8.6696,8.7349,8.535,8.491,349.3057,348.2439,345.0453,2016-11-15 23:30:00
8988,8.5397,8.5671,8.4075,8.4696,8.3276,8.2082,348.1719,348.0711,345.3061,2016-11-15 23:40:00
8989,8.4382,8.4767,8.4042,8.4647,8.3771,8.3324,348.1684,348.1361,346.527,2016-11-15 23:50:00
8990,8.7495,8.7967,8.781,8.8528,8.6502,8.7099,348.2041,348.6916,349.5365,2016-11-16 00:00:00
8991,8.737,8.7749,8.6144,8.6632,8.7697,8.8518,347.6533,352.5904,354.674,2016-11-16 00:10:00
8992,8.5955,8.6256,8.5888,8.66,8.8895,8.9764,348.3236,353.0844,355.9465,2016-11-16 00:20:00
8993,8.2699,8.3076,8.4688,8.551,8.3071,8.3563,350.4242,356.1904,2.0692,2016-11-16 00:30:00
8994,8.0212,8.0635,8.2418,8.3191,7.4401,7.4974,350.9456,358.5867,4.5517,2016-11-16 00:40:00
8995,8.3286,8.3861,7.6513,7.7146,6.8209,6.8701,356.5297,5.1813,8.6902,2016-11-16 00:50:00
8996,8.4894,8.5571,7.7239,7.7779,6.8142,6.8683,1.7168,9.1683,11.3565,2016-11-16 01:00:00
8997,8.3046,8.388,7.7675,7.8135,6.6195,6.6094,3.4701,10.7614,13.5854,2016-11-16 01:10:00
8998,8.1241,8.2017,8.2142,8.2824,6.7545,6.7679,4.6959,10.5074,14.3813,2016-11-16 01:20:00
8999,8.1037,8.2013,8.9256,9.0187,7.2513,7.229,6.4543,9.756,15.2913,2016-11-16 01:30:00
9000,7.4747,7.568,8.6011,8.7081,7.7811,7.6305,9.1361,12.0322,17.3837,2016-11-16 01:40:00
9001,8.4017,8.4839,8.7362,8.583,8.39,8.3968,11.934,16.475,19.367,2016-11-16 01:50:00
9002,8.5558,8.6296,9.0941,8.8796,8.2359,8.2502,13.9736,16.5518,19.8161,2016-11-16 02:00:00
9003,8.1151,8.1958,8.6084,8.1561,8.7709,8.6979,16.5535,17.1143,16.9622,2016-11-16 02:10:00
9004,7.5628,7.6309,8.1295,7.9538,8.6008,8.4339,18.0336,17.8408,15.3857,2016-11-16 02:20:00
9005,7.5645,7.6261,7.9476,8.016,8.3794,8.5601,19.8137,19.0227,14.2807,2016-11-16 02:30:00
9006,7.7416,7.8031,7.8242,7.7917,8.1921,8.0973,19.6279,18.5721,15.4389,2016-11-16 02:40:00
9007,7.9798,8.0461,8.3381,8.4234,7.7719,7.83,15.545,15.9031,22.8439,2016-11-16 02:50:00
9008,8.1178,8.1873,8.4937,8.4918,7.7355,7.8072,14.2678,17.0586,23.767,2016-11-16 03:00:00
9009,8.2433,8.3114,8.4773,8.4458,8.4951,8.577,14.0539,17.4828,21.8663,2016-11-16 03:10:00
9010,7.8822,7.9472,8.2629,8.3632,8.5749,8.6625,18.6712,21.769,24.2434,2016-11-16 03:20:00
9011,7.1909,7.255,7.8721,7.9597,8.2493,8.3447,22.8799,23.5502,24.9713,2016-11-16 03:30:00
9012,7.6628,7.7233,8.1576,8.2386,8.7606,8.8534,22.7709,26.8965,32.9578,2016-11-16 03:40:00
9013,7.8454,7.9182,8.2314,8.3222,8.3173,8.4047,21.5,26.5346,34.3144,2016-11-16 03:50:00
9014,7.2643,7.329,7.7859,7.8775,7.6823,7.7682,22.2131,26.1369,34.1843,2016-11-16 04:00:00
9015,6.8906,6.9495,7.4992,7.5828,7.5739,7.6536,23.3264,25.9583,34.7609,2016-11-16 04:10:00
9016,7.1188,7.1831,7.4194,7.4924,7.511,7.6004,23.1242,28.574,37.4122,2016-11-16 04:20:00
9017,7.0477,7.1061,7.2395,7.3095,7.2276,7.321,24.1906,30.116,39.4168,2016-11-16 04:30:00
9018,7.2712,7.3255,7.5485,7.6299,7.3378,7.4514,24.9986,34.9584,42.7697,2016-11-16 04:40:00
9019,6.5032,6.5664,7.075,7.1602,7.1434,7.1193,30.6963,36.3072,45.3137,2016-11-16 04:50:00
9020,6.0283,6.0609,6.9297,7.0369,6.9904,6.3471,37.6917,39.9313,50.0121,2016-11-16 05:00:00
9021,5.733,4.3884,6.7752,6.9532,7.1092,6.1129,45.2026,43.9537,52.7926,2016-11-16 05:10:00
9022,5.8627,5.2053,6.9892,6.8366,7.1011,6.2152,42.7689,46.56,53.6187,2016-11-16 05:20:00
9023,5.6299,5.1048,6.7097,6.6802,6.8583,5.9788,42.6975,45.7109,53.402,2016-11-16 05:30:00
9024,5.8685,5.7174,6.7799,6.811,6.8523,6.0038,41.5496,45.6862,53.6932,2016-11-16 05:40:00
9025,6.4428,6.6372,6.7683,5.7873,6.9386,6.2868,38.1974,50.3129,55.1557,2016-11-16 05:50:00
9026,5.9768,5.4436,6.6039,5.7627,6.7974,6.0983,42.5867,50.1471,55.6948,2016-11-16 06:00:00
9027,5.8581,4.5882,6.556,5.7681,6.543,5.9202,44.1383,49.0684,55.2008,2016-11-16 06:10:00
9028,5.6549,4.255,6.3116,5.5255,6.512,5.7181,44.6287,49.8758,56.375,2016-11-16 06:20:00
9029,5.0841,4.0365,5.9905,5.1847,6.3989,5.1354,44.3938,51.0013,57.3295,2016-11-16 06:30:00
9030,4.9962,3.7777,5.7613,5.078,6.2281,4.3193,47.4278,53.7225,59.5437,2016-11-16 06:40:00
9031,4.6439,3.4452,5.4659,4.6989,5.729,3.864,48.2977,50.6803,59.8842,2016-11-16 06:50:00
9032,4.5404,3.4572,5.3873,4.6877,5.8224,4.9558,50.4922,54.6176,61.4897,2016-11-16 07:00:00
9033,4.1042,3.1334,5.1529,4.6051,5.6042,5.0411,51.5386,55.2411,62.126,2016-11-16 07:10:00
9034,4.3435,3.3317,5.2735,4.0054,6.3282,5.4099,50.819,59.3517,60.0655,2016-11-16 07:20:00
9035,4.2445,3.2793,5.5868,4.1659,6.8144,5.3803,50.0686,59.1095,56.8256,2016-11-16 07:30:00
9036,4.0944,3.1404,5.8322,4.0252,7.1064,5.2732,49.0422,58.2102,57.4549,2016-11-16 07:40:00
9037,3.5788,2.8323,5.3834,4.1201,6.7596,5.4138,52.7212,60.5475,60.5704,2016-11-16 07:50:00
9038,4.6467,4.0651,6.3245,5.641,7.4761,6.3293,55.604,62.447,61.1146,2016-11-16 08:00:00
9039,4.7886,4.0814,6.1483,5.6659,7.2893,6.0773,56.5,62.8842,61.117,2016-11-16 08:10:00
9040,4.6928,3.5221,6.0055,4.8018,7.0357,5.1795,53.8423,61.059,60.19,2016-11-16 08:20:00
9041,4.5425,3.4621,6.0428,5.4866,7.4194,5.9638,54.19,62.3375,60.1497,2016-11-16 08:30:00
9042,5.287,4.7561,6.7679,6.2809,7.7426,5.8483,58.4275,62.1324,58.0327,2016-11-16 08:40:00
9043,6.2616,6.3228,7.3781,6.6888,7.145,5.7182,61.5611,61.7264,59.793,2016-11-16 08:50:00
9044,5.654,5.1044,6.6376,6.1379,6.4243,5.6841,59.2888,62.4407,62.102,2016-11-16 09:00:00
9045,6.1696,4.7422,6.3776,5.4223,5.2851,5.0635,55.6796,62.024,65.9226,2016-11-16 09:10:00
9046,6.0582,4.9558,5.8567,4.8732,4.7301,4.2475,55.4179,61.5537,63.376,2016-11-16 09:20:00
9047,5.2547,3.9785,5.4739,4.4383,4.9111,4.1902,52.2192,60.5971,60.7743,2016-11-16 09:30:00
9048,4.9574,3.813,4.7225,4.0321,4.1746,3.6109,49.197,56.5386,57.5306,2016-11-16 09:40:00
9049,4.1657,3.2927,3.6802,3.2228,3.4034,2.9988,52.0037,57.6534,58.0429,2016-11-16 09:50:00
9050,3.531,2.8503,3.3997,3.0733,3.3411,3.0387,53.7164,58.6266,62.6371,2016-11-16 10:00:00
9051,3.2588,2.6151,3.2339,2.8572,3.2057,2.8306,53.7732,58.4439,59.1164,2016-11-16 10:10:00
9052,2.8849,2.4744,2.8646,2.6489,2.8452,2.6223,51.8169,56.8402,63.0128,2016-11-16 10:20:00
9053,2.6939,2.481,2.703,2.566,2.7329,2.5755,44.3865,46.1543,43.1796,2016-11-16 10:30:00
9054,3.4073,3.418,3.3977,3.4098,3.301,3.2887,21.9162,27.99,25.0832,2016-11-16 10:40:00
9055,3.1194,3.1013,3.0988,3.0872,3.2548,3.237,14.7576,17.3971,15.398,2016-11-16 10:50:00
9056,2.8595,2.8559,2.7855,2.7773,2.6873,2.7024,12.5312,14.0725,13.7713,2016-11-16 11:00:00
9057,3.8308,3.8215,3.8303,3.8688,3.7736,3.7732,336.9367,340.5817,338.9139,2016-11-16 11:10:00
9058,3.3553,3.2986,3.2663,3.2465,3.2071,3.1974,324.816,321.817,315.0314,2016-11-16 11:20:00
9059,4.0279,4.0221,3.8002,3.789,3.5141,3.4865,304.0361,304.6758,304.1897,2016-11-16 11:30:00
9060,4.2652,4.2215,4.2586,4.2679,4.2618,4.2543,310.686,310.4737,309.4937,2016-11-16 11:40:00
9061,4.778,4.7255,4.8198,4.7936,4.8646,4.8503,295.2231,293.9168,290.2297,2016-11-16 11:50:00
9062,5.3995,5.3465,5.3032,5.2498,5.1976,5.1704,297.731,298.0607,296.368,2016-11-16 12:00:00
9063,5.559,5.5597,5.6765,5.6497,5.7247,5.631,295.8255,297.1609,294.5002,2016-11-16 12:10:00
9064,5.3933,5.3763,5.4302,5.4101,5.4872,5.4272,300.473,300.2988,298.1824,2016-11-16 12:20:00
9065,5.2836,5.2428,5.1647,5.1534,4.9861,4.9657,303.5768,303.4884,301.0653,2016-11-16 12:30:00
9066,5.8801,5.8699,5.8428,5.8677,5.7772,5.7615,294.5011,294.8091,292.0136,2016-11-16 12:40:00
9067,5.4743,5.4684,5.438,5.4405,5.4478,5.4373,297.2553,297.0551,294.4903,2016-11-16 12:50:00
9068,6.1276,6.1034,6.1392,6.1144,6.0972,6.1033,298.1237,298.488,296.8449,2016-11-16 13:00:00
9069,6.443,6.4084,6.2683,6.2724,6.2165,6.2014,302.0851,303.5953,302.0337,2016-11-16 13:10:00
9070,6.132,6.0857,6.1119,6.1269,6.1358,6.094,302.2788,303.7341,302.5802,2016-11-16 13:20:00
9071,5.7373,5.712,5.6725,5.6966,5.7384,5.7225,301.9018,303.482,301.4508,2016-11-16 13:30:00
9072,6.2065,6.1429,6.1615,6.1093,6.1275,6.061,301.3762,302.2101,300.2783,2016-11-16 13:40:00
9073,6.1429,6.0872,6.0928,6.0638,6.1046,6.0516,297.8734,298.5204,296.6357,2016-11-16 13:50:00
9074,6.5725,6.5186,6.3411,6.3082,6.2989,6.2438,293.3556,293.2759,290.9296,2016-11-16 14:00:00
9075,6.1037,6.0914,6.0695,6.044,6.0823,6.0613,296.3432,296.4756,294.5004,2016-11-16 14:10:00
9076,5.1629,5.0785,5.0299,4.9756,4.9846,4.9357,300.6095,303.1372,301.785,2016-11-16 14:20:00
9077,5.0099,4.9339,4.9808,4.9676,4.9688,4.9567,288.6259,288.5656,285.3698,2016-11-16 14:30:00
9078,5.2979,5.2717,5.2421,5.2212,5.1372,5.094,288.429,289.5899,288.1448,2016-11-16 14:40:00
9079,5.6709,5.6341,5.6057,5.582,5.5785,5.5095,290.7287,292.1375,290.6825,2016-11-16 14:50:00
9080,5.5519,5.5031,5.5728,5.5416,5.4757,5.4435,289.4855,291.2283,289.4943,2016-11-16 15:00:00
9081,5.4,5.3476,5.4125,5.352,5.4183,5.353,290.9721,292.1784,290.0259,2016-11-16 15:10:00
9082,5.4603,5.3873,5.5046,5.4805,5.6298,5.5785,303.9131,305.3417,302.8698,2016-11-16 15:20:00
9083,6.0786,6.0523,6.0214,5.9829,6.0705,6.0165,299.9887,302.6522,300.8987,2016-11-16 15:30:00
9084,5.8438,5.7782,5.8928,5.8533,5.8931,5.828,290.5764,291.2461,289.3536,2016-11-16 15:40:00
9085,5.2231,5.1791,5.1354,5.1084,5.057,4.97,290.7267,290.5869,289.047,2016-11-16 15:50:00
9086,5.5724,5.525,5.5435,5.5125,5.5286,5.5016,296.2692,296.7596,294.9796,2016-11-16 16:00:00
9087,5.2577,5.2008,5.1497,5.1114,5.0311,4.964,296.4951,297.2756,296.0548,2016-11-16 16:10:00
9088,6.2822,6.222,6.0866,6.0996,5.8893,5.8806,302.3221,303.5647,302.5036,2016-11-16 16:20:00
9089,5.6761,5.6101,5.5976,5.5625,5.5066,5.466,302.9677,304.7312,303.7557,2016-11-16 16:30:00
9090,6.2878,6.2342,6.2052,6.2336,6.1771,6.1532,305.3736,307.1665,305.2337,2016-11-16 16:40:00
9091,6.5027,6.4579,6.3771,6.4071,6.3358,6.3158,305.6275,306.7579,305.0802,2016-11-16 16:50:00
9092,7.4912,7.4332,7.4154,7.3819,7.3225,7.2945,296.5959,297.8924,296.0676,2016-11-16 17:00:00
9093,9.3147,9.2257,9.1335,9.0605,8.8449,8.7419,293.092,293.6452,291.9049,2016-11-16 17:10:00
9094,9.622,9.5328,9.4809,9.4068,9.3059,9.2202,292.1973,293.0997,291.264,2016-11-16 17:20:00
9095,9.5903,9.5059,9.3302,9.2515,9.0323,8.9353,296.0247,297.0734,295.3881,2016-11-16 17:30:00
9096,9.9195,9.829,9.5605,9.4798,9.172,9.0677,296.4248,297.1964,295.1661,2016-11-16 17:40:00
9097,10.4589,10.3571,9.9839,9.9051,9.4884,9.4092,295.5728,296.0867,293.9615,2016-11-16 17:50:00
9098,10.4958,10.4019,10.0754,9.9776,9.639,9.5379,296.6914,296.5484,294.7045,2016-11-16 18:00:00
9099,10.899,10.7914,10.4914,10.3891,9.9088,9.7594,299.9282,299.9078,297.0765,2016-11-16 18:10:00
9100,10.784,10.6979,10.3214,10.2585,9.826,9.7301,301.4691,301.4076,298.1733,2016-11-16 18:20:00
9101,9.658,9.5638,8.9917,8.9268,8.4909,8.4103,302.5771,302.8959,299.3298,2016-11-16 18:30:00
9102,10.0012,9.9155,9.217,9.1713,8.3881,8.3283,304.3935,303.9359,301.7146,2016-11-16 18:40:00
9103,10.1253,10.0346,9.3299,9.3453,8.5194,8.462,306.9019,305.9035,302.9053,2016-11-16 18:50:00
9104,10.2133,10.1504,9.5875,9.5892,8.7505,8.6898,309.7379,309.6789,306.2469,2016-11-16 19:00:00
9105,10.8905,10.8091,10.2991,10.2438,9.3436,9.3738,309.5223,310.6191,308.7037,2016-11-16 19:10:00
9106,11.5855,11.4992,10.9575,10.9054,10.0632,10.1117,309.0816,310.4861,309.2457,2016-11-16 19:20:00
9107,11.8609,11.7837,11.3057,11.2541,10.37,10.3619,309.4086,309.9922,308.4846,2016-11-16 19:30:00
9108,12.1167,12.0447,11.3596,11.3063,10.2922,10.3503,310.4984,310.9373,309.3324,2016-11-16 19:40:00
9109,11.9891,11.924,11.4047,11.3445,10.2757,10.3267,311.5725,311.8513,310.2147,2016-11-16 19:50:00
9110,11.9188,11.8441,11.4598,11.4066,10.2595,10.2113,312.0365,312.4027,311.491,2016-11-16 20:00:00
9111,12.0193,11.9343,11.5142,11.4577,10.4179,10.3608,312.1215,312.3881,311.0463,2016-11-16 20:10:00
9112,12.1035,12.014,11.2577,11.169,10.1434,10.0926,312.9582,313.581,312.0406,2016-11-16 20:20:00
9113,12.3958,12.3113,11.3385,11.2761,10.2856,10.209,311.9281,312.9951,311.443,2016-11-16 20:30:00
9114,12.2723,12.165,11.1423,11.0755,10.1191,10.0675,311.0428,312.2281,310.7006,2016-11-16 20:40:00
9115,11.8134,11.6941,10.6531,10.6105,9.6925,9.7309,310.0057,310.782,309.5961,2016-11-16 20:50:00
9116,11.8448,11.7387,10.6281,10.5684,9.5588,9.4762,309.0887,309.7285,308.0117,2016-11-16 21:00:00
9117,11.8378,11.7479,10.7212,10.6693,9.5517,9.4378,309.1865,309.0523,306.9148,2016-11-16 21:10:00
9118,11.6562,11.5883,10.7933,10.7423,9.5157,9.4866,311.7775,311.4582,309.5861,2016-11-16 21:20:00
9119,11.2154,11.1459,10.022,10.1316,8.9938,8.9218,313.7088,314.5057,313.5969,2016-11-16 21:30:00
9120,11.258,11.1787,10.4867,10.4589,9.3003,9.2211,314.1008,314.3697,313.2647,2016-11-16 21:40:00
9121,11.4085,11.3371,10.9128,10.8795,9.6446,9.5742,314.0105,313.7439,312.0652,2016-11-16 21:50:00
9122,11.7557,11.6694,10.9722,10.9769,10.0695,10.0117,314.1652,314.2596,311.5074,2016-11-16 22:00:00
9123,11.4847,11.4111,10.51,10.4796,9.4705,9.4469,316.4686,317.3568,314.8414,2016-11-16 22:10:00
9124,10.9787,10.9047,9.7837,9.7632,8.7591,8.8324,317.5262,319.3133,317.8988,2016-11-16 22:20:00
9125,11.2232,11.1518,9.9393,9.9037,8.922,8.8879,317.2602,319.4428,318.7994,2016-11-16 22:30:00
9126,11.341,11.2602,10.1037,10.0621,9.0186,9.0427,317.2086,319.0672,318.6817,2016-11-16 22:40:00
9127,11.6992,11.6086,10.4641,10.4286,9.2983,9.3272,316.8512,318.5445,317.9469,2016-11-16 22:50:00
9128,11.9269,11.8457,10.5583,10.5321,9.3138,9.3089,317.798,319.8365,319.632,2016-11-16 23:00:00
9129,12.1223,12.0382,10.6261,10.5956,9.276,9.2449,320.0504,321.551,320.9803,2016-11-16 23:10:00
9130,12.6008,12.535,11.5294,11.4955,10.1505,10.1203,322.5318,321.4309,319.3818,2016-11-16 23:20:00
9131,12.7697,12.7,11.843,11.8323,10.6606,10.6743,322.9584,322.0432,319.1686,2016-11-16 23:30:00
9132,13.0994,13.0372,12.0121,11.9994,11.0766,11.0537,324.1192,323.7787,320.4424,2016-11-16 23:40:00
9133,12.0793,12.0392,11.0845,11.0857,10.1262,10.1039,326.0387,326.5426,324.6084,2016-11-16 23:50:00
9134,11.7585,11.718,10.4835,10.4773,9.2693,9.2379,328.0883,328.2734,327.2533,2016-11-17 00:00:00
9135,12.9584,12.9038,11.8088,11.7992,10.5734,10.545,326.1869,327.2867,324.8369,2016-11-17 00:10:00
9136,12.2285,12.1961,11.2038,11.22,10.0215,10.0,329.2256,329.8174,326.8894,2016-11-17 00:20:00
9137,12.3024,12.2679,11.2611,11.287,10.082,10.0439,328.8623,331.5717,328.9941,2016-11-17 00:30:00
9138,12.5036,12.4486,11.2504,11.29,9.9413,9.9325,329.16,331.8418,330.4543,2016-11-17 00:40:00
9139,12.7858,12.7419,11.4165,11.4314,9.9281,9.8718,328.9549,331.1113,328.8338,2016-11-17 00:50:00
9140,13.465,13.4201,12.4297,12.4239,10.8999,10.8284,327.1074,328.7029,327.555,2016-11-17 01:00:00
9141,13.9555,13.9222,13.259,13.2723,11.7313,11.6839,326.1553,327.9518,327.6963,2016-11-17 01:10:00
9142,13.8605,13.8316,13.1577,13.1513,12.0347,12.0125,325.7211,327.4004,327.3453,2016-11-17 01:20:00
9143,13.2054,13.173,12.3053,12.3158,10.9738,10.9564,327.7209,329.9357,329.7471,2016-11-17 01:30:00
9144,13.2954,13.2621,12.6661,12.6775,11.2848,11.245,328.6168,330.5076,329.545,2016-11-17 01:40:00
9145,13.0484,13.0161,11.943,11.9544,10.3689,10.34,329.4301,330.2732,329.5355,2016-11-17 01:50:00
9146,12.1602,12.1396,11.3898,11.417,10.5433,10.5194,330.8615,330.5053,328.55,2016-11-17 02:00:00
9147,12.0462,12.023,11.4554,11.4781,10.5235,10.5019,332.2666,331.9438,328.71,2016-11-17 02:10:00
9148,11.7745,11.7488,11.0259,11.0595,10.0357,9.9999,333.4941,332.7418,328.7762,2016-11-17 02:20:00
9149,11.3294,11.3007,10.2328,10.2523,9.0392,9.0013,334.5547,334.0672,329.3592,2016-11-17 02:30:00
9150,11.1517,11.1186,9.7165,9.7421,8.4877,8.4503,336.9031,337.1639,333.2253,2016-11-17 02:40:00
9151,11.2511,11.2352,9.781,9.8024,8.531,8.4539,338.1072,338.6762,335.1189,2016-11-17 02:50:00
9152,10.9555,10.9453,9.6958,9.7274,8.4538,8.4071,338.01,338.5367,335.0545,2016-11-17 03:00:00
9153,10.9823,10.9688,9.5472,9.5697,8.1016,8.0371,337.0573,337.134,334.5296,2016-11-17 03:10:00
9154,10.4024,10.372,8.6107,8.6624,7.3248,7.2748,337.2067,337.3842,334.1498,2016-11-17 03:20:00
9155,9.6572,9.6013,8.1787,8.2145,7.0302,7.0069,337.2767,337.2368,334.7621,2016-11-17 03:30:00
9156,9.4026,9.3427,7.7233,7.7205,6.4937,6.5008,336.227,336.4003,333.6075,2016-11-17 03:40:00
9157,9.1019,9.0649,7.4076,7.4229,6.1468,6.0918,338.5573,338.1286,334.6228,2016-11-17 03:50:00
9158,9.2465,9.2089,7.6596,7.6536,6.2731,6.2418,336.7136,336.3265,333.0613,2016-11-17 04:00:00
9159,9.8764,9.8378,8.7254,8.7408,7.6163,7.593,332.8803,333.1404,329.6321,2016-11-17 04:10:00
9160,9.4137,9.3747,8.0367,8.0686,6.8134,6.7681,333.7607,333.9911,330.2578,2016-11-17 04:20:00
9161,9.8745,9.8419,8.5653,8.582,7.4048,7.3851,332.2081,331.7677,328.5993,2016-11-17 04:30:00
9162,9.8753,9.8306,8.458,8.4419,7.1916,7.1319,330.5387,330.7573,327.0841,2016-11-17 04:40:00
9163,9.4285,9.3716,8.0048,8.0017,6.7092,6.691,331.1756,329.3885,324.6886,2016-11-17 04:50:00
9164,8.8197,8.7747,7.5092,7.4983,6.3488,6.3067,330.4252,327.5359,321.8266,2016-11-17 05:00:00
9165,8.1305,8.0831,6.8401,6.8469,5.8474,5.8626,331.3632,327.7796,320.9561,2016-11-17 05:10:00
9166,8.2519,8.2101,6.6442,6.6247,5.5811,5.5444,332.6944,329.4966,322.0682,2016-11-17 05:20:00
9167,9.6266,9.5268,7.9718,7.9272,6.764,6.7585,329.9381,328.8099,321.9127,2016-11-17 05:30:00
9168,10.7145,10.6417,9.3744,9.3385,8.0443,8.0228,329.087,326.3629,321.1233,2016-11-17 05:40:00
9169,11.6207,11.5541,9.9087,9.8952,8.5011,8.5217,326.8867,324.4983,318.6161,2016-11-17 05:50:00
9170,11.7471,11.6777,9.9874,9.9592,8.4867,8.5246,326.8244,323.3393,317.0347,2016-11-17 06:00:00
9171,11.9227,11.8387,10.1493,10.1449,8.99,9.0033,326.8683,323.3032,317.1703,2016-11-17 06:10:00
9172,11.35,11.2814,9.9286,9.9106,8.8713,8.8951,328.0941,324.95,318.5499,2016-11-17 06:20:00
9173,10.7629,10.7061,9.1658,9.165,8.3062,8.3231,329.7899,325.8634,319.1535,2016-11-17 06:30:00
9174,10.5716,10.5351,9.3085,9.3135,8.2365,8.2193,332.3246,327.8861,321.1004,2016-11-17 06:40:00
9175,10.9501,10.9062,9.4725,9.4811,8.3485,8.3029,332.1811,329.8113,323.1641,2016-11-17 06:50:00
9176,11.5149,11.4508,9.6986,9.7085,8.4854,8.4495,329.8221,328.8341,323.4732,2016-11-17 07:00:00
